movieId,title,genres,genre_set,vec,year,rating
3241,"Cup, The (Phörpa) (1999)",Comedy,"Set([""Comedy""])","[0.025453634560108185, 0.0, 0.3899753987789154, 0.10542550683021545, 0.23102416098117828, 0.0990845188498497, 0.45791512727737427, 0.33994075655937195, 0.017670439556241035, 0.3977257013320923, 0.08497143536806107, 0.14222978055477142, 0.24113301932811737, 0.4840434789657593, 0.6927716732025146, 0.0, 0.051849350333213806, 0.2327992022037506, 0.24622796475887299, 0.08131613582372665, 0.0, 0.5173426270484924, 0.15876004099845886, 0.07401851564645767, 0.9163650274276733]",1999,7.0
3242,Santitos (1999),Comedy,"Set([""Comedy""])","[0.04866709187626839, 0.0, 0.5417768955230713, 0.33202284574508667, 0.3237099051475525, 0.03393394127488136, 0.6137527823448181, 0.5760787129402161, 0.011127120815217495, 0.5127214789390564, 0.10432471334934235, 0.0, 0.0035033358726650476, 0.0, 0.9504472017288208, 0.25044915080070496, 0.04707396775484085, 0.5605620741844177, 0.6723635792732239, 0.15939563512802124, 0.08050917088985443, 0.5808921456336975, 0.2548743486404419, 0.1392987221479416, 0.40598687529563904]",1999,6.4
3243,Encino Man (1992),Comedy,"Set([""Comedy""])","[0.06465676426887512, 0.1514676958322525, 0.05225098505616188, 0.027790434658527374, 0.34217655658721924, 0.43702593445777893, 0.12552227079868317, 0.10348767042160034, 0.025683019310235977, 0.22400523722171783, 0.010526444762945175, 0.026148788630962372, 0.42229217290878296, 0.020128704607486725, 0.6631829738616943, 0.3969547152519226, 0.16321612894535065, 0.20887957513332367, 0.04093408212065697, 0.0052988422103226185, 0.5998543500900269, 0.0, 0.0009624813101254404, 0.013205562718212605, 0.46332311630249023]",1992,5.8
3244,"Goodbye Girl, The (1977)",Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.04802367463707924, 0.3728349208831787, 0.5676713585853577, 0.09464997053146362, 0.4705822765827179, 0.03600116819143295, 0.26970359683036804, 0.108418770134449, 0.017055030912160873, 0.14734040200710297, 0.041935328394174576, 0.2501327395439148, 0.20034165680408478, 0.22654025256633759, 0.8130154609680176, 0.3634854257106781, 0.0, 0.2723298668861389, 0.09161340445280075, 0.029448112472891808, 0.1743018627166748, 0.44133317470550537, 0.08469824492931366, 0.0030010624323040247, 0.7636590003967285]",1977,7.4
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,"Set([""Drama""])","[0.20467214286327362, 0.0961838886141777, 0.23980312049388885, 0.07784383744001389, 0.0, 0.058934640139341354, 0.44063442945480347, 0.7177918553352356, 0.017326720058918, 0.2987038493156433, 0.18547628819942474, 0.5069229602813721, 0.5006280541419983, 0.5934929847717285, 0.6883249878883362, 0.0, 0.12050852924585342, 0.054606638848781586, 0.41997289657592773, 0.10724853724241257, 0.0, 0.6722394824028015, 0.4648743271827698, 0.18130026757717133, 0.5836731791496277]",1964,8.2
3246,Malcolm X (1992),Drama,"Set([""Drama""])","[0.05647702515125275, 0.33399641513824463, 0.3344787061214447, 0.10228908807039261, 0.33847492933273315, 0.06404923647642136, 0.4050646424293518, 0.24378828704357147, 0.009747863747179508, 0.35289064049720764, 0.0670183077454567, 0.3248462677001953, 0.4061654508113861, 0.33933746814727783, 0.7334838509559631, 0.1332327276468277, 0.01712213084101677, 0.17687112092971802, 0.22334350645542145, 0.06476543843746185, 0.18202628195285797, 0.5814067721366882, 0.16260989010334015, 0.04941229894757271, 0.8676894307136536]",1992,7.7
3247,Sister Act (1992),Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.03208652511239052, 0.34633949398994446, 0.4430113434791565, 0.10613815486431122, 0.673068642616272, 0.31159573793411255, 0.0739881619811058, 0.06841521710157394, 0.04175252467393875, 0.09163413941860199, 0.04150909185409546, 0.0, 0.0015469695208594203, 0.001188498456031084, 0.843626856803894, 0.3699973523616791, 0.11869298666715622, 0.36751896142959595, 0.15351997315883636, 0.02468014508485794, 0.32723215222358704, 0.09422529488801956, 0.01158942375332117, 0.018115222454071045, 0.6286380887031555]",1992,6.4
3248,Sister Act 2: Back in the Habit (1993),Comedy,"Set([""Comedy""])","[0.0, 0.1908644139766693, 0.24364124238491058, 0.09521009027957916, 0.8039717674255371, 0.5716325640678406, 0.12203989177942276, 0.0, 0.05298607051372528, 0.012476164847612381, 0.014474267140030861, 0.0, 0.0, 0.0, 0.7236592769622803, 0.3536129295825958, 0.23763777315616608, 0.38864293694496155, 0.1399887502193451, 0.01574239507317543, 0.41644972562789917, 0.0, 0.0, 0.0031900375615805387, 0.3702286183834076]",1993,5.6
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,"Set([""Thriller"", ""Drama""])","[0.07481694966554642, 0.42039525508880615, 0.27581337094306946, 0.06655067205429077, 0.4501599967479706, 0.15122194588184357, 0.19785919785499573, 0.09804200381040573, 0.008549442514777184, 0.05595359951257706, 0.015696881338953972, 0.29242849349975586, 0.3794867694377899, 0.051033589988946915, 0.46148818731307983, 0.4293883144855499, 0.06466015428304672, 0.39079493284225464, 0.07122228294610977, 0.009149966761469841, 0.4447151720523834, 0.2852642834186554, 0.05106387287378311, 0.010602708905935287, 0.7655861973762512]",1992,6.6
3250,Alive (1993),Drama,"Set([""Drama""])","[0.0661931112408638, 0.3159155249595642, 0.27482739090919495, 0.054281625896692276, 0.390410840511322, 0.09974643588066101, 0.3510102927684784, 0.1497097909450531, 0.013715792447328568, 0.18138952553272247, 0.031387798488140106, 0.3286808431148529, 0.4379419684410095, 0.20776093006134033, 0.6620216369628906, 0.28079336881637573, 0.04465543106198311, 0.24270376563072205, 0.07407132536172867, 0.019151892513036728, 0.3689110577106476, 0.37123218178749084, 0.06928796321153641, 0.017228784039616585, 0.8087342381477356]",1993,7.1
3251,Agnes of God (1985),Drama|Mystery,"Set([""Mystery"", ""Drama""])","[0.05923870950937271, 0.23993068933486938, 0.2864595949649811, 0.12219857424497604, 0.41666096448898315, 0.10291008651256561, 0.32292887568473816, 0.2656199634075165, 0.011334815993905067, 0.21225297451019287, 0.059193164110183716, 0.1922808438539505, 0.417611300945282, 0.1494903564453125, 0.6414485573768616, 0.12599323689937592, 0.07080261409282684, 0.3262607157230377, 0.20358866453170776, 0.06393122673034668, 0.05734028294682503, 0.5369609594345093, 0.1331549733877182, 0.03305640444159508, 0.78020840883255]",1985,6.6
3252,Scent of a Woman (1992),Drama,"Set([""Drama""])","[0.006144477985799313, 0.30252498388290405, 0.1953500509262085, 0.017436286434531212, 0.538200855255127, 0.05571364238858223, 0.5531525015830994, 0.03473635017871857, 0.003489529713988304, 0.12373228371143341, 0.0137371476739645, 0.37260472774505615, 0.4829397201538086, 0.2785845696926117, 0.705521285533905, 0.2294720560312271, 0.0, 0.11780227720737457, 0.0, 0.013276515528559685, 0.3706594407558441, 0.4480273127555847, 0.058496713638305664, 0.0, 0.9255819320678711]",1992,8.0
3253,Wayne's World (1992),Comedy,"Set([""Comedy""])","[0.07916335761547089, 0.25731152296066284, 0.23973731696605682, 0.042297329753637314, 0.010359933599829674, 0.11541377753019333, 0.10415822267532349, 0.19787734746932983, 0.006469135172665119, 0.5544214844703674, 0.023586273193359375, 0.3085087239742279, 0.5589249134063721, 0.3561846613883972, 0.9234111905097961, 0.2923198938369751, 0.029128748923540115, 0.00811938289552927, 0.0929986760020256, 0.01819612830877304, 0.4407724440097809, 0.19520370662212372, 0.05589035153388977, 0.020700188353657722, 0.6888778209686279]",1992,7.0
3254,Wayne's World 2 (1993),Comedy,"Set([""Comedy""])","[0.08946890383958817, 0.17317308485507965, 0.08486751466989517, 0.03059529885649681, 0.09587491303682327, 0.26665833592414856, 0.09822236746549606, 0.17546264827251434, 0.019409416243433952, 0.4849168658256531, 0.03638811409473419, 0.1832965910434723, 0.5399221181869507, 0.261068195104599, 0.7687686681747437, 0.30138763785362244, 0.07582532614469528, 0.020777743309736252, 0.0783669501543045, 0.017728272825479507, 0.5733203887939453, 0.06814749538898468, 0.07109898328781128, 0.02521415613591671, 0.5259935259819031]",1993,6.2
3255,"League of Their Own, A (1992)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.030518217012286186, 0.3909967541694641, 0.5049101710319519, 0.08829259127378464, 0.514201819896698, 0.11383536458015442, 0.19205987453460693, 0.07797155529260635, 0.020685873925685883, 0.17614661157131195, 0.02410769648849964, 0.15581873059272766, 0.13421761989593506, 0.15723444521427155, 0.908424437046051, 0.3387232720851898, 0.042226873338222504, 0.2748301923274994, 0.11163143068552017, 0.01800558902323246, 0.25764885544776917, 0.2865906357765198, 0.011042027734220028, 0.00760227907449007, 0.8077692985534668]",1992,7.2
3256,Patriot Games (1992),Action|Thriller,"Set([""Thriller"", ""Action""])","[0.022368602454662323, 0.2641466557979584, 0.30265194177627563, 0.021195827051997185, 0.4096986651420593, 0.09249899536371231, 0.3312701880931854, 0.004802941810339689, 0.026725541800260544, 0.12683990597724915, 0.02392617054283619, 0.31678834557533264, 0.19968460500240326, 0.24228021502494812, 0.616215169429779, 0.3488616943359375, 0.00835445523262024, 0.1717052310705185, 0.0, 0.008724509738385677, 0.4831238389015198, 0.16948698461055756, 0.012081786058843136, 0.005864775273948908, 1.1351341009140015]",1992,6.9
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,"Set([""Thriller"", ""Romance"", ""Drama""])","[0.014888722449541092, 0.3924068808555603, 0.2197580188512802, 0.04443451389670372, 0.7351201176643372, 0.22744017839431763, 0.25380992889404297, 0.0, 0.023006753996014595, 0.0, 0.0006619862979277968, 0.09965141862630844, 0.11831999570131302, 0.0, 0.4806441068649292, 0.40022820234298706, 0.06310556083917618, 0.31645235419273376, 0.0, 0.0044752461835742, 0.5337598323822021, 0.10069361329078674, 0.0, 0.0, 0.6873689889907837]",2017,7.0
3258,Death Becomes Her (1992),Comedy|Fantasy,"Set([""Comedy"", ""Fantasy""])","[0.12024562060832977, 0.2057216316461563, 0.14437885582447052, 0.061379656195640564, 0.391815185546875, 0.3578464686870575, 0.16001549363136292, 0.33048972487449646, 0.02463536523282528, 0.25396788120269775, 0.05095669999718666, 0.1447564959526062, 0.5247967839241028, 0.07327421754598618, 0.6179428696632385, 0.17930728197097778, 0.19545497000217438, 0.2940119504928589, 0.18879592418670654, 0.0223722904920578, 0.2939513623714447, 0.1415969431400299, 0.1248958557844162, 0.047986578196287155, 0.5917527079582214]",1992,6.6
3259,Far and Away (1992),Adventure|Drama|Romance,"Set([""Romance"", ""Drama"", ""Adventure""])","[0.01804489456117153, 0.2940659523010254, 0.22648683190345764, 0.01390153355896473, 0.675403892993927, 0.14312513172626495, 0.3873502314090729, 0.0, 0.01750927045941353, 0.0, 0.008415132761001587, 0.215852290391922, 0.24485152959823608, 0.08593547344207764, 0.7217714190483093, 0.29141178727149963, 0.05070239678025246, 0.21155638992786407, 0.0, 0.0, 0.4490165710449219, 0.1172097697854042, 0.0, 0.0, 0.8381954431533813]",1992,6.6
3260,Howards End (1992),Drama,"Set([""Drama""])","[0.05831214040517807, 0.3100229501724243, 0.5561243891716003, 0.16470660269260406, 0.3926571011543274, 0.06172160431742668, 0.3020232915878296, 0.30963295698165894, 0.02571721561253071, 0.3740064799785614, 0.11590122431516647, 0.1565244048833847, 0.17510144412517548, 0.356560081243515, 0.6289209127426147, 0.03524164855480194, 0.04045829549431801, 0.34516817331314087, 0.4292062520980835, 0.12385641783475876, 0.0, 0.6930505037307739, 0.2414986789226532, 0.10650701075792313, 0.7986153960227966]",1992,7.4
3261,Singles (1992),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.011832032352685928, 0.25530362129211426, 0.3061669170856476, 0.09873002022504807, 0.31965070962905884, 0.08140810579061508, 0.3675360083580017, 0.11352159827947617, 0.0020022885873913765, 0.3958742022514343, 0.007478496991097927, 0.2254861444234848, 0.4166818857192993, 0.21901370584964752, 0.7429593205451965, 0.2722775638103485, 0.012614880688488483, 0.20816557109355927, 0.1267356425523758, 0.039807409048080444, 0.19613638520240784, 0.4537413716316223, 0.056256167590618134, 0.006016638595610857, 0.7773846983909607]",1992,6.7
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,"Set([""Thriller"", ""Mystery"", ""Drama"", ""Crime""])","[0.14748446643352509, 0.0, 0.0, 0.031099949032068253, 0.22222167253494263, 0.19391581416130066, 0.5183820128440857, 0.5529537796974182, 0.0, 0.2943941652774811, 0.07771465927362442, 0.42137759923934937, 1.0591694116592407, 0.22040292620658875, 0.46457675099372864, 0.06087049841880798, 0.12413681298494339, 0.13763952255249023, 0.17351287603378296, 0.053900834172964096, 0.1934954822063446, 0.4642096161842346, 0.32117295265197754, 0.08011870831251144, 0.5989522337913513]",1992,7.3
3263,White Men Can't Jump (1992),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.05425172671675682, 0.40293681621551514, 0.19837495684623718, 0.06290577352046967, 0.2361907958984375, 0.10192123055458069, 0.20475013554096222, 0.08502450585365295, 0.006578144151717424, 0.2994484007358551, 0.033412009477615356, 0.27536681294441223, 0.4346635043621063, 0.24696393311023712, 0.5768115520477295, 0.33443912863731384, 0.0, 0.134452685713768, 0.08629568666219711, 0.03553510829806328, 0.4545414447784424, 0.3513108491897583, 0.08817590028047562, 0.01805245131254196, 0.7008563280105591]",1992,6.8
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,"Set([""Comedy"", ""Action"", ""Horror""])","[0.09106305241584778, 0.12320076674222946, 0.3058581054210663, 0.09760899096727371, 0.10094460099935532, 0.3282969892024994, 0.0, 0.29539233446121216, 0.018338726833462715, 0.4477144777774811, 0.02065213769674301, 0.03674662113189697, 0.28416532278060913, 0.05731350556015968, 0.673822283744812, 0.31335392594337463, 0.18269965052604675, 0.3807542622089386, 0.19781722128391266, 0.03228605538606644, 0.24748240411281586, 0.0008892914629541337, 0.010898850858211517, 0.0472634956240654, 0.8126338124275208]",1992,5.6
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Crime"", ""Action""])","[0.1425970047712326, 0.1700936257839203, 0.31107020378112793, 0.043626658618450165, 0.009934302419424057, 0.12335004657506943, 0.20345346629619598, 0.4375458061695099, 0.015656189993023872, 0.5295173525810242, 0.07593885064125061, 0.48160046339035034, 0.4718076288700104, 0.5216444134712219, 0.6117913126945496, 0.11995331943035126, 0.057960398495197296, 0.12222915887832642, 0.24703848361968994, 0.057036880403757095, 0.2569766044616699, 0.32378432154655457, 0.19685393571853638, 0.11651812493801117, 1.057248830795288]",1992,7.8
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,"Set([""Thriller"", ""Comedy"", ""Drama"", ""Crime""])","[0.15410491824150085, 0.1265658289194107, 0.12560640275478363, 0.036634065210819244, 0.09779029339551926, 0.08205435425043106, 0.3845520615577698, 0.5608327388763428, 0.006380726583302021, 0.40884989500045776, 0.09512923657894135, 0.42580941319465637, 0.8089925646781921, 0.4949975609779358, 0.4841024577617645, 0.015519574284553528, 0.060793641954660416, 0.1541231870651245, 0.22280584275722504, 0.07327932864427567, 0.06090370565652847, 0.6189674139022827, 0.286144882440567, 0.10979807376861572, 0.7504076957702637]",1992,7.5
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,"Set([""Thriller"", ""Crime"", ""Action"", ""Western""])","[0.08117879927158356, 0.1454743891954422, 0.27315691113471985, 0.06870311498641968, 0.05474814772605896, 0.13728144764900208, 0.24937939643859863, 0.3378858268260956, 0.010987413115799427, 0.5198688507080078, 0.05637247860431671, 0.3111889958381653, 0.5300735831260681, 0.39332714676856995, 0.6585507988929749, 0.1641731709241867, 0.057063497602939606, 0.1786256581544876, 0.20017103850841522, 0.051579635590314865, 0.19748859107494354, 0.38146376609802246, 0.12749525904655457, 0.06869824230670929, 0.9036886692047119]",1992,6.9
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,"Set([""Comedy"", ""Action""])","[0.04665842652320862, 0.0898854061961174, 0.040992025285959244, 0.021509787067770958, 0.5000265836715698, 0.5530480742454529, 0.08383339643478394, 0.06075122952461243, 0.054040681570768356, 0.03311145678162575, 0.039981212466955185, 0.0, 0.13402613997459412, 0.0, 0.36704835295677185, 0.3290017247200012, 0.1839410364627838, 0.2233889102935791, 0.04935238137841225, 0.011135921813547611, 0.5431560277938843, 0.0, 0.034657299518585205, 0.02735150046646595, 0.3167601525783539]",1992,4.3
3269,Forever Young (1992),Drama|Romance|Sci-Fi,"Set([""Sci-Fi"", ""Romance"", ""Drama""])","[0.06132012605667114, 0.30752623081207275, 0.28896811604499817, 0.037561237812042236, 0.5782678127288818, 0.23363624513149261, 0.25312915444374084, 0.0815325453877449, 0.043306104838848114, 0.0, 0.05772490054368973, 0.13367262482643127, 0.15546202659606934, 0.10036969929933548, 0.6096764802932739, 0.30419597029685974, 0.0893147811293602, 0.2866486608982086, 0.05385727062821388, 0.019271245226264, 0.4251211881637573, 0.12106846272945404, 0.05171710625290871, 0.02646256797015667, 0.801536500453949]",1992,6.3
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.002930366201326251, 0.17618001997470856, 0.49139124155044556, 0.08616233617067337, 0.6463482975959778, 0.24547079205513, 0.25503936409950256, 0.03293875604867935, 0.029419204220175743, 0.15728233754634857, 0.010063122026622295, 0.04306819289922714, 0.0495934896171093, 0.032064035534858704, 0.8428786993026733, 0.46257078647613525, 0.08289533108472824, 0.3885314166545868, 0.07044565677642822, 0.007087285630404949, 0.2920434772968292, 0.029749983921647072, 0.0, 0.005228461232036352, 0.8070585131645203]",2004,7.8
3271,Of Mice and Men (1992),Drama,"Set([""Drama""])","[0.062097784131765366, 0.3756454586982727, 0.3668680489063263, 0.06872737407684326, 0.3330742418766022, 0.008005554787814617, 0.3318871259689331, 0.20999154448509216, 0.014411709271371365, 0.1441996842622757, 0.0692252591252327, 0.33630138635635376, 0.39006268978118896, 0.3518844544887543, 0.6590421795845032, 0.15662768483161926, 0.0010925414972007275, 0.23664440214633942, 0.1573285460472107, 0.05696921423077583, 0.15739132463932037, 0.5316763520240784, 0.12350529432296753, 0.04914199188351631, 1.0043556690216064]",1992,7.5
3272,Bad Lieutenant (1992),Crime|Drama,"Set([""Drama"", ""Crime""])","[0.20182038843631744, 0.1517440527677536, 0.054009005427360535, 0.07582132518291473, 0.11032746732234955, 0.15859979391098022, 0.32417312264442444, 0.5612217783927917, 0.015995392575860023, 0.35310104489326477, 0.12857024371623993, 0.4072656035423279, 0.85316401720047, 0.3697830140590668, 0.2473021298646927, 0.1398545354604721, 0.07540135085582733, 0.2284660041332245, 0.23751305043697357, 0.09623519331216812, 0.18729881942272186, 0.5378902554512024, 0.3605983853340149, 0.12067506462335587, 0.6484099626541138]",1992,7.1
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,"Set([""Thriller"", ""Comedy"", ""Mystery"", ""Horror""])","[0.08899834752082825, 0.3340831696987152, 0.17823302745819092, 0.09358054399490356, 0.0, 0.3211163878440857, 0.0, 0.1084507554769516, 0.0, 0.3906635642051697, 0.0, 0.20946121215820312, 0.2171674221754074, 0.0, 0.3482968211174011, 0.5722609162330627, 0.19928570091724396, 0.5990580916404724, 0.18108904361724854, 0.0, 0.5500565767288208, 0.0, 0.0, 0.010493319481611252, 0.5590090751647949]",2000,5.5
3274,Single White Female (1992),Drama|Thriller,"Set([""Thriller"", ""Drama""])","[0.07968183606863022, 0.3191182315349579, 0.2181519865989685, 0.07489724457263947, 0.4199112355709076, 0.1924232542514801, 0.2582324743270874, 0.16614186763763428, 0.01579464040696621, 0.1511853188276291, 0.03192336857318878, 0.22841757535934448, 0.43562889099121094, 0.06660397350788116, 0.47045886516571045, 0.3299303650856018, 0.08239232748746872, 0.36663320660591125, 0.10903051495552063, 0.02741130068898201, 0.3539316654205322, 0.29714637994766235, 0.08885110169649124, 0.025532595813274384, 0.7615653872489929]",1992,6.4
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Crime"", ""Action""])","[0.0, 0.0, 0.025338398292660713, 0.0, 0.39067935943603516, 0.23652416467666626, 0.666872501373291, 0.03593955561518669, 0.005282172933220863, 0.36861640214920044, 0.0, 0.3657442629337311, 0.6582933664321899, 0.23443357646465302, 0.7491198182106018, 0.21713855862617493, 0.0818321704864502, 0.11760246753692627, 0.0, 0.0, 0.49235355854034424, 0.16865409910678864, 0.0, 0.0, 0.965239942073822]",1999,7.8
3276,Gun Shy (2000),Comedy,"Set([""Comedy""])","[0.007478013634681702, 0.0, 0.07410326600074768, 0.07839635759592056, 0.29654642939567566, 0.31268763542175293, 0.3508843779563904, 0.20968888700008392, 0.0355389267206192, 0.5093845129013062, 0.03442605584859848, 0.0, 0.4139043986797333, 0.20233789086341858, 0.5711026191711426, 0.037197042256593704, 0.12008082121610641, 0.24273955821990967, 0.11703899502754211, 0.039613112807273865, 0.030790772289037704, 0.028944816440343857, 0.01184579823166132, 0.011990206316113472, 0.9264397025108337]",2000,5.7
3281,"Brandon Teena Story, The (1998)",Documentary,"Set([""Documentary""])","[0.054535940289497375, 0.3248748183250427, 0.33917635679244995, 0.22112081944942474, 0.308302104473114, 0.02737996354699135, 0.384259968996048, 0.43238285183906555, 0.0, 0.5032379627227783, 0.020431136712431908, 0.24069996178150177, 0.5010848045349121, 0.17669491469860077, 0.6750219464302063, 0.12942685186862946, 0.062262821942567825, 0.5594379901885986, 0.3316347599029541, 0.04460998624563217, 0.0, 0.7933506369590759, 0.05169910565018654, 0.013528859242796898, 0.595059871673584]",1998,7.2
3282,Different for Girls (1996),Comedy,"Set([""Comedy""])","[0.01604894921183586, 0.1800195276737213, 0.3059307932853699, 0.24738982319831848, 0.6076859831809998, 0.17995542287826538, 0.34319475293159485, 0.3868310749530792, 0.019932731986045837, 0.436793714761734, 0.09114828705787659, 0.0, 0.41893860697746277, 0.13568198680877686, 0.7434384226799011, 0.0, 0.13497287034988403, 0.570417582988739, 0.3838726878166199, 0.0754527747631073, 0.0, 0.5946938991546631, 0.10541887581348419, 0.06530966609716415, 0.619161069393158]",1996,7.0
3283,Minnie and Moskowitz (1971),Action,"Set([""Action""])","[0.22929789125919342, 0.25750187039375305, 0.2823268473148346, 0.10906806588172913, 0.0, 0.08495113253593445, 0.061856016516685486, 0.7180737853050232, 0.01044998224824667, 0.48017755150794983, 0.15019896626472473, 0.45770183205604553, 0.6392151117324829, 0.43134185671806335, 0.5288149118423462, 0.10162266343832016, 0.07838659733533859, 0.15771925449371338, 0.4135792553424835, 0.09359434247016907, 0.1440763920545578, 0.5595271587371826, 0.4289567768573761, 0.1400994509458542, 0.3525974452495575]",1971,7.3
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,"Set([""Comedy"", ""Romance"", ""Mystery""])","[0.1385372281074524, 0.09831533581018448, 0.49792271852493286, 0.09875594079494476, 0.19265423715114594, 0.12613457441329956, 0.22053839266300201, 0.452818900346756, 0.03631638363003731, 0.34036004543304443, 0.10172504186630249, 0.2281477153301239, 0.2531876266002655, 0.35760027170181274, 0.7646509408950806, 0.11128751933574677, 0.10331913828849792, 0.30610740184783936, 0.2552129328250885, 0.06623752415180206, 0.0, 0.3193732500076294, 0.18876603245735168, 0.10752065479755402, 0.8881440758705139]",1971,6.8
3285,"Beach, The (2000)",Adventure|Drama,"Set([""Drama"", ""Adventure""])","[0.057072512805461884, 0.1308441311120987, 0.0, 0.02974848821759224, 0.5009018182754517, 0.2475903481245041, 0.6113633513450623, 0.16267500817775726, 0.010974416509270668, 0.20373792946338654, 0.012060842476785183, 0.32496190071105957, 0.7092230319976807, 0.09163565933704376, 0.4131124019622803, 0.11763643473386765, 0.10783177614212036, 0.19079701602458954, 0.04539337009191513, 0.011826571077108383, 0.43449291586875916, 0.304064005613327, 0.10285968333482742, 0.005495300516486168, 0.5729081034660339]",2000,4.0
3286,Snow Day (2000),Comedy,"Set([""Comedy""])","[0.10384839028120041, 0.17865405976772308, 0.15336446464061737, 0.050828151404857635, 0.34353184700012207, 0.5222694873809814, 0.058761510998010635, 0.16395139694213867, 0.0597638301551342, 0.1395176649093628, 0.050622910261154175, 0.10993228852748871, 0.11370301246643066, 0.07589070498943329, 0.5173328518867493, 0.3736776113510132, 0.27279195189476013, 0.29785943031311035, 0.12704585492610931, 0.02266187034547329, 0.5335220694541931, 0.0, 0.04513125494122505, 0.05786498636007309, 0.3060176372528076]",2000,5.1
3287,"Tigger Movie, The (2000)",Animation|Children,"Set([""Children"", ""Animation""])","[0.0902591422200203, 0.25750526785850525, 0.22116346657276154, 0.0, 0.5343682765960693, 0.30483362078666687, 0.1631813794374466, 0.17109763622283936, 0.05944410338997841, 0.0, 0.0436868853867054, 0.20301175117492676, 0.17499171197414398, 0.09861407428979874, 0.9103606939315796, 0.10246828943490982, 0.26013508439064026, 0.333179235458374, 0.15361006557941437, 0.0, 0.2883818745613098, 0.0, 0.0005005246493965387, 0.038464125245809555, 0.5361491441726685]",2000,6.3
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,"Set([""Drama""])","[0.1416398286819458, 0.12094391882419586, 0.5136533379554749, 0.11511019617319107, 0.288170725107193, 0.12363338470458984, 0.4661347270011902, 0.5644844174385071, 0.03956190496683121, 0.4581134617328644, 0.17189379036426544, 0.22862477600574493, 0.31376850605010986, 0.5048362016677856, 0.6308847069740295, 0.023948905989527702, 0.054371971637010574, 0.29206138849258423, 0.38813138008117676, 0.103334441781044, 0.0, 0.5496216416358948, 0.337680459022522, 0.1490931510925293, 0.695756196975708]",1999,7.7
3292,"Big Combo, The (1955)",Film-Noir,"Set([""Film-Noir""])","[0.21278046071529388, 0.1006137803196907, 0.5434385538101196, 0.10940615087747574, 0.1069672703742981, 0.1464577615261078, 0.23958885669708252, 0.6708182692527771, 0.052388694137334824, 0.49078139662742615, 0.17941494286060333, 0.3405376076698303, 0.2989378869533539, 0.49946606159210205, 0.44994547963142395, 0.09051653742790222, 0.09509366750717163, 0.3058534860610962, 0.4395032823085785, 0.09951834380626678, 0.041815437376499176, 0.4623908996582031, 0.39479750394821167, 0.18680399656295776, 0.7511149048805237]",1955,7.4
3295,Raining Stones (1993),Drama,"Set([""Drama""])","[0.18681751191616058, 0.08779056370258331, 0.36692067980766296, 0.12328418344259262, 0.0752398744225502, 0.1823393553495407, 0.2631968855857849, 0.6643170118331909, 0.032202091068029404, 0.4130488336086273, 0.1732178032398224, 0.27095305919647217, 0.5399972200393677, 0.461025208234787, 0.5434557795524597, 0.08622169494628906, 0.11146242916584015, 0.3161740005016327, 0.43809065222740173, 0.13857634365558624, 0.08566911518573761, 0.5674310326576233, 0.40331515669822693, 0.16504806280136108, 0.7407428026199341]",1993,7.4
3296,To Sir with Love (1967),Drama,"Set([""Drama""])","[0.0564706027507782, 0.30414173007011414, 0.5114923715591431, 0.09174119681119919, 0.40861761569976807, 0.09037448465824127, 0.34177282452583313, 0.18667621910572052, 0.03349108248949051, 0.20446482300758362, 0.07494963705539703, 0.2657979428768158, 0.22005195915699005, 0.2942415177822113, 0.8079909086227417, 0.2879068851470947, 0.051438696682453156, 0.31798988580703735, 0.16201181709766388, 0.04201427474617958, 0.22189700603485107, 0.4371800720691681, 0.09289207309484482, 0.04246984422206879, 0.8815421462059021]",1967,7.7
